SHIPPER_ID,SHIPMENT_NUMBER,CARRIER_DISPLAY_ID,VEHICLE_TYPE,VEHICLE_BUILD_UP,FIRST_COLLECTION_POST_CODE,LAST_DELIVERY_POST_CODE,FIRST_COLLECTION_LATITUDE,FIRST_COLLECTION_LONGITUDE,LAST_DELIVERY_LATITUDE,LAST_DELIVERY_LONGITUDE,FIRST_COLLECTION_SCHEDULE_EARLIEST,FIRST_COLLECTION_SCHEDULE_LATEST,LAST_DELIVERY_SCHEDULE_EARLIEST,LAST_DELIVERY_SCHEDULE_LATEST,DELIVERY_DISTANCE,LAT,LON,RECORD_TIMESTAMP,LATE_DELIVERY
2aac1ee1-5cab-42c8-9d2f-ec995a63c14f,SEZHUK-231213-272973,CAUK001047,Tractor Unit,Curtain-Side 13.6M Trailer,GL16 8JB,S80 3EG,51.7861166,-2.6201587,53.29541030000001,-1.0662826,2023-12-14T20:00:00+00:00,2023-12-14T21:00:00+00:00,2023-12-15T02:30:00+00:00,2023-12-15 03:00:00+00:00,198.29,53.2944979,-1.066168,2023-12-15 12:27:00+00:00,1
2aac1ee1-5cab-42c8-9d2f-ec995a63c14f,SEZHUK-231213-272973,CAUK001047,Tractor Unit,Curtain-Side 13.6M Trailer,GL16 8JB,S80 3EG,51.7861166,-2.6201587,53.29541030000001,-1.0662826,2023-12-14T20:00:00+00:00,2023-12-14T21:00:00+00:00,2023-12-15T02:30:00+00:00,2023-12-15 03:00:00+00:00,198.29,53.2944852,-1.0661528,2023-12-15 12:28:00+00:00,1
2aac1ee1-5cab-42c8-9d2f-ec995a63c14f,SEZHUK-231213-272973,CAUK001047,Tractor Unit,Curtain-Side 13.6M Trailer,GL16 8JB,S80 3EG,51.7861166,-2.6201587,53.29541030000001,-1.0662826,2023-12-14T20:00:00+00:00,2023-12-14T21:00:00+00:00,2023-12-15T02:30:00+00:00,2023-12-15 03:00:00+00:00,198.29,53.2944869,-1.0661671,2023-12-15 12:48:00+00:00,1
2aac1ee1-5cab-42c8-9d2f-ec995a63c14f,SEZHUK-231213-272973,CAUK001047,Tractor Unit,Curtain-Side 13.6M Trailer,GL16 8JB,S80 3EG,51.7861166,-2.6201587,53.29541030000001,-1.0662826,2023-12-14T20:00:00+00:00,2023-12-14T21:00:00+00:00,2023-12-15T02:30:00+00:00,2023-12-15 03:00:00+00:00,198.29,53.2944862,-1.0661427,2023-12-15 12:49:00+00:00,1
2aac1ee1-5cab-42c8-9d2f-ec995a63c14f,SEZHUK-231213-272973,CAUK001047,Tractor Unit,Curtain-Side 13.6M Trailer,GL16 8JB,S80 3EG,51.7861166,-2.6201587,53.29541030000001,-1.0662826,2023-12-14T20:00:00+00:00,2023-12-14T21:00:00+00:00,2023-12-15T02:30:00+00:00,2023-12-15 03:00:00+00:00,198.29,53.2944891,-1.0661616,2023-12-15 12:50:00+00:00,1
2aac1ee1-5cab-42c8-9d2f-ec995a63c14f,SEZHUK-231213-272973,CAUK001047,Tractor Unit,Curtain-Side 13.6M Trailer,GL16 8JB,S80 3EG,51.7861166,-2.6201587,53.29541030000001,-1.0662826,2023-12-14T20:00:00+00:00,2023-12-14T21:00:00+00:00,2023-12-15T02:30:00+00:00,2023-12-15 03:00:00+00:00,198.29,53.2944889,-1.0661608,2023-12-15 12:52:00+00:00,1
2aac1ee1-5cab-42c8-9d2f-ec995a63c14f,SEZHUK-231213-272973,CAUK001047,Tractor Unit,Curtain-Side 13.6M Trailer,GL16 8JB,S80 3EG,51.7861166,-2.6201587,53.29541030000001,-1.0662826,2023-12-14T20:00:00+00:00,2023-12-14T21:00:00+00:00,2023-12-15T02:30:00+00:00,2023-12-15 03:00:00+00:00,198.29,53.2944891,-1.0661639,2023-12-15 12:55:00+00:00,1
2aac1ee1-5cab-42c8-9d2f-ec995a63c14f,SEZHUK-231213-272973,CAUK001047,Tractor Unit,Curtain-Side 13.6M Trailer,GL16 8JB,S80 3EG,51.7861166,-2.6201587,53.29541030000001,-1.0662826,2023-12-14T20:00:00+00:00,2023-12-14T21:00:00+00:00,2023-12-15T02:30:00+00:00,2023-12-15 03:00:00+00:00,198.29,53.2944853,-1.0661689,2023-12-15 12:56:00+00:00,1
2aac1ee1-5cab-42c8-9d2f-ec995a63c14f,SEZHUK-231213-272973,CAUK001047,Tractor Unit,Curtain-Side 13.6M Trailer,GL16 8JB,S80 3EG,51.7861166,-2.6201587,53.29541030000001,-1.0662826,2023-12-14T20:00:00+00:00,2023-12-14T21:00:00+00:00,2023-12-15T02:30:00+00:00,2023-12-15 03:00:00+00:00,198.29,53.2944908,-1.0661673,2023-12-15 12:57:00+00:00,1
2aac1ee1-5cab-42c8-9d2f-ec995a63c14f,SEZHUK-231213-272973,CAUK001047,Tractor Unit,Curtain-Side 13.6M Trailer,GL16 8JB,S80 3EG,51.7861166,-2.6201587,53.29541030000001,-1.0662826,2023-12-14T20:00:00+00:00,2023-12-14T21:00:00+00:00,2023-12-15T02:30:00+00:00,2023-12-15 03:00:00+00:00,198.29,53.2945029,-1.0661566,2023-12-15 12:58:00+00:00,1
761f4ba9-6b78-46bf-a925-28366e334228,SEZHUK-231205-270018,CAUK000940,Tractor Unit,Box,S18 1PF,RG19 4BQ,53.3041857,-1.4821585,51.399350000000005,-1.2314503,2023-12-21T13:00:00+00:00,2023-12-21T13:30:00+00:00,2023-12-21T17:00:00+00:00,2023-12-21 17:30:00+00:00,212.65,51.398740494138494,-1.2308045150748,2023-12-21 18:43:00+00:00,1
761f4ba9-6b78-46bf-a925-28366e334228,SEZHUK-231205-270018,CAUK000940,Tractor Unit,Box,S18 1PF,RG19 4BQ,53.3041857,-1.4821585,51.399350000000005,-1.2314503,2023-12-21T13:00:00+00:00,2023-12-21T13:30:00+00:00,2023-12-21T17:00:00+00:00,2023-12-21 17:30:00+00:00,212.65,51.3989583599214,-1.2314472813979,2023-12-21 18:44:00+00:00,1
40415fe3-e446-4d1e-b141-3698b0dc47f3,SEZHUK-231206-270115,CAUK000124,Tractor Unit,Curtain-Side 13.6M Trailer,IP24 1HP,LE67 1UA,52.4254103,0.7369557,52.7006197,-1.3408015,2023-12-12T09:00:00+00:00,2023-12-12T09:30:00+00:00,2023-12-13T12:00:00+00:00,2023-12-13 12:00:00+00:00,144.18,52.7005880093202,-1.34001318365335,2023-12-15 09:00:00+00:00,1
40415fe3-e446-4d1e-b141-3698b0dc47f3,SEZHUK-231206-270115,CAUK000124,Tractor Unit,Curtain-Side 13.6M Trailer,IP24 1HP,LE67 1UA,52.4254103,0.7369557,52.7006197,-1.3408015,2023-12-12T09:00:00+00:00,2023-12-12T09:30:00+00:00,2023-12-13T12:00:00+00:00,2023-12-13 12:00:00+00:00,144.18,52.7014946378768,-1.34028350003064,2023-12-15 09:01:00+00:00,1
eb7a9df0-4875-43d8-9060-c79c35eae2fb,SEZHUK-231217-275049,CAUK000390,Tractor Unit,Box 44ft,BD5 8LZ,HP2 7PZ,53.7668466,-1.7405195,51.770668099999995,-0.4395288,2023-12-22T14:20:00+00:00,2023-12-22T16:00:00+00:00,2023-12-23T05:00:00+00:00,2023-12-23 07:56:00+00:00,238.85,51.7713699,-0.4392321,2023-12-23 09:42:00+00:00,1
eb7a9df0-4875-43d8-9060-c79c35eae2fb,SEZHUK-231217-275049,CAUK000390,Tractor Unit,Box 44ft,BD5 8LZ,HP2 7PZ,53.7668466,-1.7405195,51.770668099999995,-0.4395288,2023-12-22T14:20:00+00:00,2023-12-22T16:00:00+00:00,2023-12-23T05:00:00+00:00,2023-12-23 07:56:00+00:00,238.85,51.770976746069,-0.438800233218979,2023-12-23 09:43:00+00:00,1
eb7a9df0-4875-43d8-9060-c79c35eae2fb,SEZHUK-231217-275049,CAUK000390,Tractor Unit,Box 44ft,BD5 8LZ,HP2 7PZ,53.7668466,-1.7405195,51.770668099999995,-0.4395288,2023-12-22T14:20:00+00:00,2023-12-22T16:00:00+00:00,2023-12-23T05:00:00+00:00,2023-12-23 07:56:00+00:00,238.85,51.7699356066314,-0.439224128431692,2023-12-23 09:45:00+00:00,1
eb7a9df0-4875-43d8-9060-c79c35eae2fb,SEZHUK-231217-275049,CAUK000390,Tractor Unit,Box 44ft,BD5 8LZ,HP2 7PZ,53.7668466,-1.7405195,51.770668099999995,-0.4395288,2023-12-22T14:20:00+00:00,2023-12-22T16:00:00+00:00,2023-12-23T05:00:00+00:00,2023-12-23 07:56:00+00:00,238.85,51.7701239301449,-0.439889326669748,2023-12-23 09:50:00+00:00,1
eb7a9df0-4875-43d8-9060-c79c35eae2fb,SEZHUK-231029-257614,CAUK000766,Tractor Unit,Box 44ft,BD5 8LZ,ME13 7TW,53.7668466,-1.7405195,51.3267053,0.8806202,2023-10-31T22:19:00+00:00,2023-11-01T00:01:01+00:00,2023-11-01T06:00:00+00:00,2023-11-01 08:56:01+00:00,324.52,51.32765093,0.87981531,2023-11-01 09:53:00+00:00,1
eb7a9df0-4875-43d8-9060-c79c35eae2fb,SEZHUK-231029-257614,CAUK000766,Tractor Unit,Box 44ft,BD5 8LZ,ME13 7TW,53.7668466,-1.7405195,51.3267053,0.8806202,2023-10-31T22:19:00+00:00,2023-11-01T00:01:01+00:00,2023-11-01T06:00:00+00:00,2023-11-01 08:56:01+00:00,324.52,51.32649107,0.87975951,2023-11-01 09:57:00+00:00,1
bad2a1c4-4cf3-4157-864f-ce161784831f,SEZHUK-231205-269969,CAUK000222,Tractor Unit,Curtain-Side 13.6M Trailer,L11 0JA,NN15 5YT,53.464194,-2.8953117,52.3705185,-0.6849094,2023-12-07T06:00:00+00:00,2023-12-07T06:01:00+00:00,2023-12-07T15:35:00+00:00,2023-12-07 16:05:00+00:00,192.13,52.3710625030676,-0.684024831051668,2023-12-07 17:22:00+00:00,1
bad2a1c4-4cf3-4157-864f-ce161784831f,SEZHUK-231205-269969,CAUK000222,Tractor Unit,Curtain-Side 13.6M Trailer,L11 0JA,NN15 5YT,53.464194,-2.8953117,52.3705185,-0.6849094,2023-12-07T06:00:00+00:00,2023-12-07T06:01:00+00:00,2023-12-07T15:35:00+00:00,2023-12-07 16:05:00+00:00,192.13,52.3698347536916,-0.685850729036183,2023-12-07 17:26:00+00:00,1
eb7a9df0-4875-43d8-9060-c79c35eae2fb,SEZHUK-231029-257580,CAUK000766,Tractor Unit,Box 44ft,BD5 8LZ,HP2 7PZ,53.7668466,-1.7405195,51.770668099999995,-0.4395288,2023-11-03T22:19:00+00:00,2023-11-04T01:00:01+00:00,2023-11-04T05:51:00+00:00,2023-11-04 08:46:01+00:00,238.85,51.7709559333333,-0.438809283333333,2023-11-05 07:05:00+00:00,1
eb7a9df0-4875-43d8-9060-c79c35eae2fb,SEZHUK-231029-257580,CAUK000766,Tractor Unit,Box 44ft,BD5 8LZ,HP2 7PZ,53.7668466,-1.7405195,51.770668099999995,-0.4395288,2023-11-03T22:19:00+00:00,2023-11-04T01:00:01+00:00,2023-11-04T05:51:00+00:00,2023-11-04 08:46:01+00:00,238.85,51.7702636,-0.438632016666667,2023-11-05 07:06:00+00:00,1
eb7a9df0-4875-43d8-9060-c79c35eae2fb,SEZHUK-231029-257580,CAUK000766,Tractor Unit,Box 44ft,BD5 8LZ,HP2 7PZ,53.7668466,-1.7405195,51.770668099999995,-0.4395288,2023-11-03T22:19:00+00:00,2023-11-04T01:00:01+00:00,2023-11-04T05:51:00+00:00,2023-11-04 08:46:01+00:00,238.85,51.77040555,-0.4404571,2023-11-05 07:07:00+00:00,1
eb7a9df0-4875-43d8-9060-c79c35eae2fb,SEZHUK-231029-257580,CAUK000766,Tractor Unit,Box 44ft,BD5 8LZ,HP2 7PZ,53.7668466,-1.7405195,51.770668099999995,-0.4395288,2023-11-03T22:19:00+00:00,2023-11-04T01:00:01+00:00,2023-11-04T05:51:00+00:00,2023-11-04 08:46:01+00:00,238.85,51.7712902666667,-0.440111033333333,2023-11-05 10:00:00+00:00,1
eb7a9df0-4875-43d8-9060-c79c35eae2fb,SEZHUK-231029-257580,CAUK000766,Tractor Unit,Box 44ft,BD5 8LZ,HP2 7PZ,53.7668466,-1.7405195,51.770668099999995,-0.4395288,2023-11-03T22:19:00+00:00,2023-11-04T01:00:01+00:00,2023-11-04T05:51:00+00:00,2023-11-04 08:46:01+00:00,238.85,51.77151281666671,-0.439470866666667,2023-11-05 10:01:00+00:00,1
39a4e234-5d35-4d94-8e8a-b8bf6fe13953,SEZHUK-230922-246664,CAUK000155,Tractor Unit,Curtain Side,CV23 8BQ,G75 0ZZ,52.3570004,-1.1733594,55.7361786,-4.1679568,2023-10-25T16:00:00+00:00,2023-10-25T17:00:00+00:00,2023-10-25T23:00:00+00:00,2023-10-25 23:59:00+00:00,424.1,55.735855,-4.16849666666667,2023-10-26 01:08:00+00:00,1
2aac1ee1-5cab-42c8-9d2f-ec995a63c14f,SEZHUK-231219-275614,CAUK001047,Tractor Unit,Curtain-Side 13.6M Trailer,GL16 8JB,S80 3EG,51.7861166,-2.6201587,53.29541030000001,-1.0662826,2023-12-20T08:02:00+00:00,2023-12-20T09:02:00+00:00,2023-12-20T14:30:00+00:00,2023-12-20 15:00:00+00:00,198.29,53.2948793049725,-1.06700654460836,2023-12-21 01:55:00+00:00,1
98d76108-ba01-441a-8425-641afdb920fb,SEZHUK-231127-266699,CAUK000155,Tractor Unit,Box,BD12 7ER,RG19 4BQ,53.7463673,-1.734186,51.399350000000005,-1.2314503,2023-12-01T19:00:00+00:00,2023-12-01T19:30:00+00:00,2023-12-02T02:00:00+00:00,2023-12-02 02:30:00+00:00,263.38,51.3990075,-1.2317622,2023-12-02 03:01:00+00:00,1
bad2a1c4-4cf3-4157-864f-ce161784831f,SEZHUK-231028-257408,CAUK000155,Tractor Unit,Curtain-Side 13.6M Trailer,L11 0JA,RM19 1ND,53.464194,-2.8953117,51.4809972,0.2581966,2023-10-29T13:00:00+00:00,2023-10-29T13:01:00+00:00,2023-10-30T20:30:00+00:00,2023-10-30 21:00:00+00:00,307.55,51.4803396524604,0.257770528125242,2023-10-30 22:50:00+00:00,1
bad2a1c4-4cf3-4157-864f-ce161784831f,SEZHUK-231028-257408,CAUK000155,Tractor Unit,Curtain-Side 13.6M Trailer,L11 0JA,RM19 1ND,53.464194,-2.8953117,51.4809972,0.2581966,2023-10-29T13:00:00+00:00,2023-10-29T13:01:00+00:00,2023-10-30T20:30:00+00:00,2023-10-30 21:00:00+00:00,307.55,51.4801139593618,0.258399295280446,2023-10-30 22:52:00+00:00,1
bad2a1c4-4cf3-4157-864f-ce161784831f,SEZHUK-231028-257408,CAUK000155,Tractor Unit,Curtain-Side 13.6M Trailer,L11 0JA,RM19 1ND,53.464194,-2.8953117,51.4809972,0.2581966,2023-10-29T13:00:00+00:00,2023-10-29T13:01:00+00:00,2023-10-30T20:30:00+00:00,2023-10-30 21:00:00+00:00,307.55,51.480275493509104,0.257689662043594,2023-10-30 22:55:00+00:00,1
2aac1ee1-5cab-42c8-9d2f-ec995a63c14f,SEZHUK-231212-272585,CAUK001047,Tractor Unit,Curtain-Side 13.6M Trailer,GL16 8JB,S80 3EG,51.7861166,-2.6201587,53.29541030000001,-1.0662826,2023-12-13T04:30:00+00:00,2023-12-13T05:30:00+00:00,2023-12-13T11:00:00+00:00,2023-12-13 11:30:00+00:00,198.29,53.294580885170305,-1.06682640049773,2023-12-14 00:26:00+00:00,1
2aac1ee1-5cab-42c8-9d2f-ec995a63c14f,SEZHUK-231212-272585,CAUK001047,Tractor Unit,Curtain-Side 13.6M Trailer,GL16 8JB,S80 3EG,51.7861166,-2.6201587,53.29541030000001,-1.0662826,2023-12-13T04:30:00+00:00,2023-12-13T05:30:00+00:00,2023-12-13T11:00:00+00:00,2023-12-13 11:30:00+00:00,198.29,53.2944967855872,-1.06651484521286,2023-12-14 00:32:00+00:00,1
98d76108-ba01-441a-8425-641afdb920fb,SEZHUK-231127-266797,CAUK001068,Tractor Unit,Box,BD12 7ER,BS35 3UT,53.7463673,-1.734186,51.601708599999995,-2.5206575,2023-12-22T22:00:00+00:00,2023-12-22T22:30:00+00:00,2023-12-23T04:00:00+00:00,2023-12-23 04:30:00+00:00,244.51,51.60245034001311,-2.52016182923489,2023-12-23 06:52:00+00:00,1
98d76108-ba01-441a-8425-641afdb920fb,SEZHUK-231020-255078,CAUK000116,Tractor Unit,Curtain-Side 13.6M Trailer,DE56 2JR,BS35 3UT,53.064103,-1.4587158,51.601708599999995,-2.5206575,2023-12-19T14:00:00+00:00,2023-12-19T14:30:00+00:00,2023-12-20T05:30:00+00:00,2023-12-20 06:00:00+00:00,178.1,51.6022987365723,-2.52165007591248,2023-12-20 07:05:00+00:00,1
98d76108-ba01-441a-8425-641afdb920fb,SEZHUK-231020-255078,CAUK000116,Tractor Unit,Curtain-Side 13.6M Trailer,DE56 2JR,BS35 3UT,53.064103,-1.4587158,51.601708599999995,-2.5206575,2023-12-19T14:00:00+00:00,2023-12-19T14:30:00+00:00,2023-12-20T05:30:00+00:00,2023-12-20 06:00:00+00:00,178.1,51.6022987365723,-2.52165007591248,2023-12-20 07:06:00+00:00,1
bad2a1c4-4cf3-4157-864f-ce161784831f,SEZHUK-231227-276860,CAUK000222,Tractor Unit,Curtain-Side 13.6M Trailer,L11 0JA,WV4 6UD,53.464194,-2.8953117,52.560467,-2.0994316,2023-12-29T10:00:00+00:00,2023-12-29T10:01:00+00:00,2023-12-29T17:55:00+00:00,2023-12-29 18:25:00+00:00,113.88,52.560975493915905,-2.098539162814,2023-12-29 20:47:00+00:00,1
bad2a1c4-4cf3-4157-864f-ce161784831f,SEZHUK-231227-276860,CAUK000222,Tractor Unit,Curtain-Side 13.6M Trailer,L11 0JA,WV4 6UD,53.464194,-2.8953117,52.560467,-2.0994316,2023-12-29T10:00:00+00:00,2023-12-29T10:01:00+00:00,2023-12-29T17:55:00+00:00,2023-12-29 18:25:00+00:00,113.88,52.5611516794128,-2.09922467277468,2023-12-29 20:54:00+00:00,1
bad2a1c4-4cf3-4157-864f-ce161784831f,SEZHUK-231227-276860,CAUK000222,Tractor Unit,Curtain-Side 13.6M Trailer,L11 0JA,WV4 6UD,53.464194,-2.8953117,52.560467,-2.0994316,2023-12-29T10:00:00+00:00,2023-12-29T10:01:00+00:00,2023-12-29T17:55:00+00:00,2023-12-29 18:25:00+00:00,113.88,52.5613651127719,-2.09987821124815,2023-12-29 20:55:00+00:00,1
bad2a1c4-4cf3-4157-864f-ce161784831f,SEZHUK-231227-276860,CAUK000222,Tractor Unit,Curtain-Side 13.6M Trailer,L11 0JA,WV4 6UD,53.464194,-2.8953117,52.560467,-2.0994316,2023-12-29T10:00:00+00:00,2023-12-29T10:01:00+00:00,2023-12-29T17:55:00+00:00,2023-12-29 18:25:00+00:00,113.88,52.5610462663244,-2.09933460662277,2023-12-29 20:56:00+00:00,1
bad2a1c4-4cf3-4157-864f-ce161784831f,SEZHUK-231227-276860,CAUK000222,Tractor Unit,Curtain-Side 13.6M Trailer,L11 0JA,WV4 6UD,53.464194,-2.8953117,52.560467,-2.0994316,2023-12-29T10:00:00+00:00,2023-12-29T10:01:00+00:00,2023-12-29T17:55:00+00:00,2023-12-29 18:25:00+00:00,113.88,52.5608122749114,-2.09869242018012,2023-12-29 20:57:00+00:00,1
bad2a1c4-4cf3-4157-864f-ce161784831f,SEZHUK-231227-276860,CAUK000222,Tractor Unit,Curtain-Side 13.6M Trailer,L11 0JA,WV4 6UD,53.464194,-2.8953117,52.560467,-2.0994316,2023-12-29T10:00:00+00:00,2023-12-29T10:01:00+00:00,2023-12-29T17:55:00+00:00,2023-12-29 18:25:00+00:00,113.88,52.5611860580662,-2.0991460946619,2023-12-29 22:53:00+00:00,1
bad2a1c4-4cf3-4157-864f-ce161784831f,SEZHUK-231227-276860,CAUK000222,Tractor Unit,Curtain-Side 13.6M Trailer,L11 0JA,WV4 6UD,53.464194,-2.8953117,52.560467,-2.0994316,2023-12-29T10:00:00+00:00,2023-12-29T10:01:00+00:00,2023-12-29T17:55:00+00:00,2023-12-29 18:25:00+00:00,113.88,52.5607613375763,-2.09886639936398,2023-12-29 22:56:00+00:00,1
e9c98f2d-327b-46b9-b3de-0c2e069e262d,SEZHUK-231020-254949,CAUK000863,Tractor Unit,Curtain-Side 13.6M Trailer,DN11 9HE,CF3 2GJ,53.4361926,-1.0624788,51.5032807,-3.1091272,2023-10-23T14:00:00+00:00,2023-10-23T14:59:00+00:00,2023-10-24T09:55:00+00:00,2023-10-24 10:25:00+00:00,256.11,51.5038083,-3.1084024,2023-10-24 13:24:00+00:00,1
e9c98f2d-327b-46b9-b3de-0c2e069e262d,SEZHUK-231020-254949,CAUK000863,Tractor Unit,Curtain-Side 13.6M Trailer,DN11 9HE,CF3 2GJ,53.4361926,-1.0624788,51.5032807,-3.1091272,2023-10-23T14:00:00+00:00,2023-10-23T14:59:00+00:00,2023-10-24T09:55:00+00:00,2023-10-24 10:25:00+00:00,256.11,51.5038296,-3.1085656,2023-10-24 13:55:00+00:00,1
eb7a9df0-4875-43d8-9060-c79c35eae2fb,SEZHUK-231001-249178,CAUK000883,Tractor Unit,Box 44ft,BD5 8LZ,RG19 4BQ,53.7668466,-1.7405195,51.399350000000005,-1.2314503,2023-10-04T01:01:00+00:00,2023-10-04T02:41:01+00:00,2023-10-04T07:54:00+00:00,2023-10-04 10:50:01+00:00,265.7,51.3990539462456,-1.23049451698997,2023-10-04 12:02:00+00:00,1
eb7a9df0-4875-43d8-9060-c79c35eae2fb,SEZHUK-231001-249178,CAUK000883,Tractor Unit,Box 44ft,BD5 8LZ,RG19 4BQ,53.7668466,-1.7405195,51.399350000000005,-1.2314503,2023-10-04T01:01:00+00:00,2023-10-04T02:41:01+00:00,2023-10-04T07:54:00+00:00,2023-10-04 10:50:01+00:00,265.7,51.399063242489106,-1.23202460910545,2023-10-04 12:10:00+00:00,1
eb7a9df0-4875-43d8-9060-c79c35eae2fb,SEZHUK-231001-249178,CAUK000883,Tractor Unit,Box 44ft,BD5 8LZ,RG19 4BQ,53.7668466,-1.7405195,51.399350000000005,-1.2314503,2023-10-04T01:01:00+00:00,2023-10-04T02:41:01+00:00,2023-10-04T07:54:00+00:00,2023-10-04 10:50:01+00:00,265.7,51.3986862975142,-1.23244190387498,2023-10-04 12:12:00+00:00,1
eb7a9df0-4875-43d8-9060-c79c35eae2fb,SEZHUK-231105-259755,CAUK001068,Tractor Unit,Box 44ft,BD5 8LZ,RG19 4BQ,53.7668466,-1.7405195,51.399350000000005,-1.2314503,2023-11-10T01:20:00+00:00,2023-11-10T03:00:01+00:00,2023-11-10T08:37:00+00:00,2023-11-10 11:33:01+00:00,265.7,51.399009690528,-1.23241969884618,2023-11-11 09:58:00+00:00,1
